"","Yr","Mn","station","CO2_concentration","hemisphere"
"1801",1981,"Jun","mlo",342.34,"northern"
"1802",1981,"Jun","kum",342.56,"northern"
"1803",1981,"Jun","chr",340.8,"northern"
"1804",1981,"Jun","sam",NA,"southern"
"1805",1981,"Jun","ker",NA,"southern"
"1806",1981,"Jun","nzd",338.71,"southern"
"1807",1981,"Jul","alt",NA,"northern"
"1808",1981,"Jul","mlo",340.77,"northern"
"1809",1981,"Jul","kum",338.14,"northern"
"1810",1981,"Jul","chr",340.62,"northern"
"1811",1981,"Jul","sam",NA,"southern"
"1812",1981,"Jul","ker",NA,"southern"
"1813",1981,"Jul","nzd",338.84,"southern"
"1814",1981,"Aug","alt",NA,"northern"
"1815",1981,"Aug","mlo",338.64,"northern"
"1816",1981,"Aug","kum",336.9,"northern"
"1817",1981,"Aug","chr",339.95,"northern"
"1818",1981,"Aug","sam",NA,"southern"
"1819",1981,"Aug","ker",NA,"southern"
"1820",1981,"Aug","nzd",339.07,"southern"
"1821",1981,"Sep","alt",NA,"northern"
"1822",1981,"Sep","mlo",336.94,"northern"
"1823",1981,"Sep","kum",336.46,"northern"
"1824",1981,"Sep","chr",338.86,"northern"
"1825",1981,"Sep","sam",339.03,"southern"
"1826",1981,"Sep","ker",NA,"southern"
"1827",1981,"Sep","nzd",338.95,"southern"
"1828",1981,"Oct","alt",NA,"northern"
"1829",1981,"Oct","mlo",336.97,"northern"
"1830",1981,"Oct","kum",337.78,"northern"
"1831",1981,"Oct","chr",339.33,"northern"
"1832",1981,"Oct","sam",339.06,"southern"
"1833",1981,"Oct","ker",NA,"southern"
"1834",1981,"Oct","nzd",337.92,"southern"
"1835",1981,"Nov","alt",NA,"northern"
"1836",1981,"Nov","mlo",338.29,"northern"
"1837",1981,"Nov","kum",339.02,"northern"
"1838",1981,"Nov","chr",339.67,"northern"
"1839",1981,"Nov","sam",339.7,"southern"
"1840",1981,"Nov","ker",NA,"southern"
"1841",1981,"Nov","nzd",338.53,"southern"
"1842",1981,"Dec","alt",NA,"northern"
"1843",1981,"Dec","mlo",340.06,"northern"
"1844",1981,"Dec","kum",341.5,"northern"
"1845",1981,"Dec","chr",340.51,"northern"
"1846",1981,"Dec","sam",339.92,"southern"
"1847",1981,"Dec","ker",NA,"southern"
"1848",1981,"Dec","nzd",338.59,"southern"
"1849",1982,"Jan","alt",NA,"northern"
"1850",1982,"Jan","mlo",340.69,"northern"
"1851",1982,"Jan","kum",342.14,"northern"
"1852",1982,"Jan","chr",341.11,"northern"
"1853",1982,"Jan","sam",340.69,"southern"
"1854",1982,"Jan","ker",NA,"southern"
"1855",1982,"Jan","nzd",338.4,"southern"
"1856",1982,"Feb","alt",NA,"northern"
"1857",1982,"Feb","mlo",341.64,"northern"
"1858",1982,"Feb","kum",341.86,"northern"
"1859",1982,"Feb","chr",341.85,"northern"
"1860",1982,"Feb","sam",340.97,"southern"
"1861",1982,"Feb","ker",NA,"southern"
"1862",1982,"Feb","nzd",338.45,"southern"
"1863",1982,"Mar","alt",NA,"northern"
"1864",1982,"Mar","mlo",343.23,"northern"
"1865",1982,"Mar","kum",343.49,"northern"
"1866",1982,"Mar","chr",342.15,"northern"
"1867",1982,"Mar","sam",340.25,"southern"
"1868",1982,"Mar","ker",NA,"southern"
"1869",1982,"Mar","nzd",338.66,"southern"
"1870",1982,"Apr","alt",NA,"northern"
"1871",1982,"Apr","mlo",344.07,"northern"
"1872",1982,"Apr","kum",344.33,"northern"
"1873",1982,"Apr","chr",342.97,"northern"
"1874",1982,"Apr","sam",340.78,"southern"
"1875",1982,"Apr","ker",NA,"southern"
"1876",1982,"Apr","nzd",339.1,"southern"
"1877",1982,"May","alt",NA,"northern"
"1878",1982,"May","mlo",343.64,"northern"
"1879",1982,"May","kum",345.03,"northern"
"1880",1982,"May","chr",342.34,"northern"
"1881",1982,"May","sam",339.85,"southern"
"1882",1982,"May","ker",NA,"southern"
"1883",1982,"May","nzd",339.1,"southern"
"1884",1982,"Jun","alt",NA,"northern"
"1885",1982,"Jun","mlo",342.6,"northern"
"1886",1982,"Jun","kum",343.82,"northern"
"1887",1982,"Jun","chr",341.93,"northern"
"1888",1982,"Jun","sam",340.22,"southern"
"1889",1982,"Jun","ker",NA,"southern"
"1890",1982,"Jun","nzd",339.76,"southern"
"1891",1982,"Jul","alt",NA,"northern"
"1892",1982,"Jul","mlo",342.25,"northern"
"1893",1982,"Jul","kum",340.78,"northern"
"1894",1982,"Jul","chr",341.77,"northern"
"1895",1982,"Jul","sam",341.13,"southern"
"1896",1982,"Jul","ker",NA,"southern"
"1897",1982,"Jul","nzd",339.51,"southern"
"1898",1982,"Aug","alt",NA,"northern"
"1899",1982,"Aug","mlo",339.02,"northern"
"1900",1982,"Aug","kum",338.33,"northern"
"1901",1982,"Aug","chr",341.09,"northern"
"1902",1982,"Aug","sam",341.35,"southern"
"1903",1982,"Aug","ker",NA,"southern"
"1904",1982,"Aug","nzd",340.43,"southern"
"1905",1982,"Sep","alt",NA,"northern"
"1906",1982,"Sep","mlo",337.66,"northern"
"1907",1982,"Sep","kum",337.05,"northern"
"1908",1982,"Sep","chr",340.48,"northern"
"1909",1982,"Sep","sam",340.53,"southern"
"1910",1982,"Sep","ker",NA,"southern"
"1911",1982,"Sep","nzd",339.83,"southern"
"1912",1982,"Oct","alt",NA,"northern"
"1913",1982,"Oct","mlo",337.9,"northern"
"1914",1982,"Oct","kum",337.55,"northern"
"1915",1982,"Oct","chr",340.58,"northern"
"1916",1982,"Oct","sam",340.12,"southern"
"1917",1982,"Oct","ker",NA,"southern"
"1918",1982,"Oct","nzd",339.85,"southern"
"1919",1982,"Nov","alt",NA,"northern"
"1920",1982,"Nov","mlo",339.09,"northern"
"1921",1982,"Nov","kum",340.04,"northern"
"1922",1982,"Nov","chr",340.78,"northern"
"1923",1982,"Nov","sam",340.57,"southern"
"1924",1982,"Nov","ker",NA,"southern"
"1925",1982,"Nov","nzd",340.01,"southern"
"1926",1982,"Dec","alt",NA,"northern"
"1927",1982,"Dec","mlo",340.33,"northern"
"1928",1982,"Dec","kum",341.33,"northern"
"1929",1982,"Dec","chr",341.62,"northern"
"1930",1982,"Dec","sam",340.92,"southern"
"1931",1982,"Dec","ker",340.34,"southern"
"1932",1982,"Dec","nzd",339.99,"southern"
"1933",1983,"Jan","alt",NA,"northern"
"1934",1983,"Jan","mlo",341.83,"northern"
"1935",1983,"Jan","kum",341.98,"northern"
"1936",1983,"Jan","chr",341.67,"northern"
"1937",1983,"Jan","sam",340.62,"southern"
"1938",1983,"Jan","ker",340.94,"southern"
"1939",1983,"Jan","nzd",339.86,"southern"
"1940",1983,"Feb","alt",NA,"northern"
"1941",1983,"Feb","mlo",342.42,"northern"
"1942",1983,"Feb","kum",343.69,"northern"
"1943",1983,"Feb","chr",343.11,"northern"
"1944",1983,"Feb","sam",341.03,"southern"
"1945",1983,"Feb","ker",341.02,"southern"
"1946",1983,"Feb","nzd",339.96,"southern"
"1947",1983,"Mar","alt",NA,"northern"
"1948",1983,"Mar","mlo",342.7,"northern"
"1949",1983,"Mar","kum",344.99,"northern"
"1950",1983,"Mar","chr",343.3,"northern"
"1951",1983,"Mar","sam",341.04,"southern"
"1952",1983,"Mar","ker",340.88,"southern"
"1953",1983,"Mar","nzd",340.31,"southern"
"1954",1983,"Apr","alt",NA,"northern"
"1955",1983,"Apr","mlo",345.41,"northern"
"1956",1983,"Apr","kum",345.42,"northern"
"1957",1983,"Apr","chr",345.22,"northern"
"1958",1983,"Apr","sam",341.87,"southern"
"1959",1983,"Apr","ker",341.1,"southern"
"1960",1983,"Apr","nzd",340.41,"southern"
"1961",1983,"May","alt",NA,"northern"
"1962",1983,"May","mlo",345.98,"northern"
"1963",1983,"May","kum",346.25,"northern"
"1964",1983,"May","chr",344.99,"northern"
"1965",1983,"May","sam",342.04,"southern"
"1966",1983,"May","ker",341.23,"southern"
"1967",1983,"May","nzd",340.69,"southern"
"1968",1983,"Jun","alt",NA,"northern"
"1969",1983,"Jun","mlo",345.33,"northern"
"1970",1983,"Jun","kum",345.01,"northern"
"1971",1983,"Jun","chr",343.41,"northern"
"1972",1983,"Jun","sam",342.4,"southern"
"1973",1983,"Jun","ker",340.97,"southern"
"1974",1983,"Jun","nzd",341.13,"southern"
"1975",1983,"Jul","alt",NA,"northern"
"1976",1983,"Jul","mlo",343.16,"northern"
"1977",1983,"Jul","kum",342.46,"northern"
"1978",1983,"Jul","chr",343.27,"northern"
"1979",1983,"Jul","sam",342.39,"southern"
"1980",1983,"Jul","ker",341.58,"southern"
"1981",1983,"Jul","nzd",341.29,"southern"
"1982",1983,"Aug","alt",NA,"northern"
"1983",1983,"Aug","mlo",341.52,"northern"
"1984",1983,"Aug","kum",339.65,"northern"
"1985",1983,"Aug","chr",342.61,"northern"
"1986",1983,"Aug","sam",342.41,"southern"
"1987",1983,"Aug","ker",341.44,"southern"
"1988",1983,"Aug","nzd",342.07,"southern"
"1989",1983,"Sep","alt",NA,"northern"
"1990",1983,"Sep","mlo",339.84,"northern"
"1991",1983,"Sep","kum",338.53,"northern"
"1992",1983,"Sep","chr",342.14,"northern"
"1993",1983,"Sep","sam",342.19,"southern"
"1994",1983,"Sep","ker",341.55,"southern"
"1995",1983,"Sep","nzd",341.71,"southern"
"1996",1983,"Oct","alt",NA,"northern"
"1997",1983,"Oct","mlo",340.06,"northern"
"1998",1983,"Oct","kum",340.4,"northern"
"1999",1983,"Oct","chr",342.13,"northern"
"2000",1983,"Oct","sam",342.64,"southern"
"2001",1983,"Oct","ker",341.67,"southern"
"2002",1983,"Oct","nzd",341.37,"southern"
"2003",1983,"Nov","alt",NA,"northern"
"2004",1983,"Nov","mlo",340.89,"northern"
"2005",1983,"Nov","kum",342.47,"northern"
"2006",1983,"Nov","chr",341.77,"northern"
"2007",1983,"Nov","sam",342.93,"southern"
"2008",1983,"Nov","ker",342.19,"southern"
"2009",1983,"Nov","nzd",341.44,"southern"
"2010",1983,"Dec","alt",NA,"northern"
"2011",1983,"Dec","mlo",343.14,"northern"
"2012",1983,"Dec","kum",343.78,"northern"
"2013",1983,"Dec","chr",342.71,"northern"
"2014",1983,"Dec","sam",342.56,"southern"
"2015",1983,"Dec","ker",342.11,"southern"
"2016",1983,"Dec","nzd",341.41,"southern"
"2017",1984,"Jan","alt",NA,"northern"
"2018",1984,"Jan","mlo",343.96,"northern"
"2019",1984,"Jan","kum",344.62,"northern"
"2020",1984,"Jan","chr",343.69,"northern"
"2021",1984,"Jan","sam",343.82,"southern"
"2022",1984,"Jan","ker",342.76,"southern"
"2023",1984,"Jan","nzd",341.36,"southern"
"2024",1984,"Feb","alt",NA,"northern"
"2025",1984,"Feb","mlo",344.65,"northern"
"2026",1984,"Feb","kum",345.67,"northern"
"2027",1984,"Feb","chr",344.26,"northern"
"2028",1984,"Feb","sam",343.89,"southern"
"2029",1984,"Feb","ker",342.73,"southern"
"2030",1984,"Feb","nzd",341.46,"southern"
"2031",1984,"Mar","alt",NA,"northern"
"2032",1984,"Mar","mlo",345.47,"northern"
"2033",1984,"Mar","kum",345.95,"northern"
"2034",1984,"Mar","chr",345.77,"northern"
"2035",1984,"Mar","sam",343.94,"southern"
"2036",1984,"Mar","ker",342.25,"southern"
"2037",1984,"Mar","nzd",341.37,"southern"
"2038",1984,"Apr","alt",NA,"northern"
"2039",1984,"Apr","mlo",347.29,"northern"
"2040",1984,"Apr","kum",348.13,"northern"
"2041",1984,"Apr","chr",346.77,"northern"
"2042",1984,"Apr","sam",343.54,"southern"
"2043",1984,"Apr","ker",343.04,"southern"
"2044",1984,"Apr","nzd",340.96,"southern"
"2045",1984,"May","alt",NA,"northern"
"2046",1984,"May","mlo",347.34,"northern"
"2047",1984,"May","kum",348.02,"northern"
"2048",1984,"May","chr",346,"northern"
"2049",1984,"May","sam",342.85,"southern"
"2050",1984,"May","ker",342.21,"southern"
"2051",1984,"May","nzd",341.85,"southern"
"2052",1984,"Jun","alt",NA,"northern"
"2053",1984,"Jun","mlo",346.86,"northern"
"2054",1984,"Jun","kum",346.79,"northern"
"2055",1984,"Jun","chr",345.59,"northern"
"2056",1984,"Jun","sam",343.01,"southern"
"2057",1984,"Jun","ker",342.49,"southern"
"2058",1984,"Jun","nzd",342.31,"southern"
"2059",1984,"Jul","alt",NA,"northern"
"2060",1984,"Jul","mlo",345.08,"northern"
"2061",1984,"Jul","kum",344,"northern"
"2062",1984,"Jul","chr",344.87,"northern"
"2063",1984,"Jul","sam",343.39,"southern"
"2064",1984,"Jul","ker",342.02,"southern"
"2065",1984,"Jul","nzd",342.89,"southern"
"2066",1984,"Aug","alt",NA,"northern"
"2067",1984,"Aug","mlo",342.71,"northern"
"2068",1984,"Aug","kum",340.52,"northern"
"2069",1984,"Aug","chr",344.36,"northern"
"2070",1984,"Aug","sam",343.75,"southern"
"2071",1984,"Aug","ker",342.79,"southern"
"2072",1984,"Aug","nzd",342.9,"southern"
"2073",1984,"Sep","alt",NA,"northern"
"2074",1984,"Sep","mlo",340.75,"northern"
"2075",1984,"Sep","kum",340.21,"northern"
"2076",1984,"Sep","chr",343.27,"northern"
"2077",1984,"Sep","sam",344.44,"southern"
"2078",1984,"Sep","ker",342.9,"southern"
"2079",1984,"Sep","nzd",342.65,"southern"
"2080",1984,"Oct","alt",NA,"northern"
"2081",1984,"Oct","mlo",341.57,"northern"
"2082",1984,"Oct","kum",341.64,"northern"
"2083",1984,"Oct","chr",342.98,"northern"
"2084",1984,"Oct","sam",344.12,"southern"
"2085",1984,"Oct","ker",343.09,"southern"
"2086",1984,"Oct","nzd",342.47,"southern"
"2087",1984,"Nov","alt",NA,"northern"
"2088",1984,"Nov","mlo",342.97,"northern"
"2089",1984,"Nov","kum",342.92,"northern"
"2090",1984,"Nov","chr",343.8,"northern"
"2091",1984,"Nov","sam",343.91,"southern"
"2092",1984,"Nov","ker",343.44,"southern"
"2093",1984,"Nov","nzd",342.76,"southern"
"2094",1984,"Dec","alt",NA,"northern"
"2095",1984,"Dec","mlo",343.85,"northern"
"2096",1984,"Dec","kum",344.5,"northern"
"2097",1984,"Dec","chr",344.54,"northern"
"2098",1984,"Dec","sam",344.67,"southern"
"2099",1984,"Dec","ker",343.86,"southern"
"2100",1984,"Dec","nzd",342.52,"southern"
"2101",1985,"Jan","alt",NA,"northern"
"2102",1985,"Jan","mlo",344.62,"northern"
"2103",1985,"Jan","kum",346.15,"northern"
"2104",1985,"Jan","chr",345.26,"northern"
"2105",1985,"Jan","sam",344.82,"southern"
"2106",1985,"Jan","ker",344.15,"southern"
"2107",1985,"Jan","nzd",342.35,"southern"
"2108",1985,"Feb","alt",NA,"northern"
"2109",1985,"Feb","mlo",345.65,"northern"
"2110",1985,"Feb","kum",346.25,"northern"
"2111",1985,"Feb","chr",345.32,"northern"
"2112",1985,"Feb","sam",345.18,"southern"
"2113",1985,"Feb","ker",344.13,"southern"
"2114",1985,"Feb","nzd",342.44,"southern"
"2115",1985,"Mar","alt",NA,"northern"
"2116",1985,"Mar","mlo",347.31,"northern"
"2117",1985,"Mar","kum",347.69,"northern"
"2118",1985,"Mar","chr",346.56,"northern"
"2119",1985,"Mar","sam",345.27,"southern"
"2120",1985,"Mar","ker",343.91,"southern"
"2121",1985,"Mar","nzd",342.45,"southern"
"2122",1985,"Apr","alt",NA,"northern"
"2123",1985,"Apr","mlo",347.87,"northern"
"2124",1985,"Apr","kum",348.3,"northern"
"2125",1985,"Apr","chr",347.39,"northern"
"2126",1985,"Apr","sam",345.34,"southern"
"2127",1985,"Apr","ker",344.39,"southern"
"2128",1985,"Apr","nzd",342.82,"southern"
"2129",1985,"May","alt",NA,"northern"
"2130",1985,"May","mlo",348.81,"northern"
"2131",1985,"May","kum",349.95,"northern"
"2132",1985,"May","chr",346.94,"northern"
"2133",1985,"May","sam",344.64,"southern"
"2134",1985,"May","ker",342.72,"southern"
"2135",1985,"May","nzd",343.02,"southern"
"2136",1985,"Jun","alt",NA,"northern"
"2137",1985,"Jun","mlo",348.2,"northern"
"2138",1985,"Jun","kum",348.72,"northern"
"2139",1985,"Jun","chr",346.82,"northern"
"2140",1985,"Jun","sam",344.81,"southern"
"2141",1985,"Jun","ker",343.07,"southern"
"2142",1985,"Jun","nzd",343.5,"southern"
"2143",1985,"Jul","alt",NA,"northern"
"2144",1985,"Jul","mlo",346.45,"northern"
"2145",1985,"Jul","kum",345.73,"northern"
"2146",1985,"Jul","chr",346.21,"northern"
"2147",1985,"Jul","sam",345.03,"southern"
"2148",1985,"Jul","ker",344.19,"southern"
"2149",1985,"Jul","nzd",343.94,"southern"
"2150",1985,"Aug","alt",NA,"northern"
"2151",1985,"Aug","mlo",343.76,"northern"
"2152",1985,"Aug","kum",342.68,"northern"
"2153",1985,"Aug","chr",345.43,"northern"
"2154",1985,"Aug","sam",345.1,"southern"
"2155",1985,"Aug","ker",344.2,"southern"
"2156",1985,"Aug","nzd",344.13,"southern"
"2157",1985,"Sep","alt",NA,"northern"
"2158",1985,"Sep","mlo",343.11,"northern"
"2159",1985,"Sep","kum",340.94,"northern"
"2160",1985,"Sep","chr",344.63,"northern"
"2161",1985,"Sep","sam",346.61,"southern"
"2162",1985,"Sep","ker",344.55,"southern"
"2163",1985,"Sep","nzd",344.06,"southern"
"2164",1985,"Oct","alt",NA,"northern"
"2165",1985,"Oct","mlo",342.81,"northern"
"2166",1985,"Oct","kum",342.92,"northern"
"2167",1985,"Oct","chr",344.58,"northern"
"2168",1985,"Oct","sam",345.74,"southern"
"2169",1985,"Oct","ker",344.16,"southern"
"2170",1985,"Oct","nzd",343.6,"southern"
"2171",1985,"Nov","alt",NA,"northern"
"2172",1985,"Nov","mlo",343.96,"northern"
"2173",1985,"Nov","kum",344.24,"northern"
"2174",1985,"Nov","chr",344.8,"northern"
"2175",1985,"Nov","sam",346.17,"southern"
"2176",1985,"Nov","ker",344.24,"southern"
"2177",1985,"Nov","nzd",343.74,"southern"
"2178",1985,"Dec","alt",NA,"northern"
"2179",1985,"Dec","mlo",345.01,"northern"
"2180",1985,"Dec","kum",346.24,"northern"
"2181",1985,"Dec","chr",345.76,"northern"
"2182",1985,"Dec","sam",346.21,"southern"
"2183",1985,"Dec","ker",345.25,"southern"
"2184",1985,"Dec","nzd",343.86,"southern"
"2185",1986,"Jan","alt",NA,"northern"
"2186",1986,"Jan","mlo",346.05,"northern"
"2187",1986,"Jan","kum",346.88,"northern"
"2188",1986,"Jan","chr",346.31,"northern"
"2189",1986,"Jan","sam",346.18,"southern"
"2190",1986,"Jan","ker",345.55,"southern"
"2191",1986,"Jan","nzd",343.16,"southern"
"2192",1986,"Feb","alt",NA,"northern"
"2193",1986,"Feb","mlo",346.85,"northern"
"2194",1986,"Feb","kum",348,"northern"
"2195",1986,"Feb","chr",346.41,"northern"
"2196",1986,"Feb","sam",346.58,"southern"
"2197",1986,"Feb","ker",346.24,"southern"
"2198",1986,"Feb","nzd",343.81,"southern"
"2199",1986,"Mar","alt",NA,"northern"
"2200",1986,"Mar","mlo",347.93,"northern"
"2201",1986,"Mar","kum",348.42,"northern"
"2202",1986,"Mar","chr",347.45,"northern"
"2203",1986,"Mar","sam",346.67,"southern"
"2204",1986,"Mar","ker",345.34,"southern"
"2205",1986,"Mar","nzd",344.72,"southern"
"2206",1986,"Apr","alt",NA,"northern"
"2207",1986,"Apr","mlo",349.43,"northern"
"2208",1986,"Apr","kum",349.84,"northern"
"2209",1986,"Apr","chr",348.48,"northern"
"2210",1986,"Apr","sam",346.69,"southern"
"2211",1986,"Apr","ker",345.1,"southern"
"2212",1986,"Apr","nzd",344.27,"southern"
"2213",1986,"May","alt",NA,"northern"
"2214",1986,"May","mlo",350.13,"northern"
"2215",1986,"May","kum",350.29,"northern"
"2216",1986,"May","chr",347.77,"northern"
"2217",1986,"May","sam",345.82,"southern"
"2218",1986,"May","ker",345.41,"southern"
"2219",1986,"May","nzd",344.85,"southern"
"2220",1986,"Jun","alt",NA,"northern"
"2221",1986,"Jun","mlo",349.31,"northern"
"2222",1986,"Jun","kum",350,"northern"
"2223",1986,"Jun","chr",347.72,"northern"
"2224",1986,"Jun","sam",346.14,"southern"
"2225",1986,"Jun","ker",344.79,"southern"
"2226",1986,"Jun","nzd",345,"southern"
"2227",1986,"Jul","alt",NA,"northern"
"2228",1986,"Jul","mlo",347.7,"northern"
"2229",1986,"Jul","kum",347.12,"northern"
"2230",1986,"Jul","chr",347.43,"northern"
"2231",1986,"Jul","sam",346.6,"southern"
"2232",1986,"Jul","ker",345.48,"southern"
"2233",1986,"Jul","nzd",345.25,"southern"
"2234",1986,"Aug","alt",NA,"northern"
"2235",1986,"Aug","mlo",345.36,"northern"
"2236",1986,"Aug","kum",344.52,"northern"
"2237",1986,"Aug","chr",346.97,"northern"
"2238",1986,"Aug","sam",345.72,"southern"
"2239",1986,"Aug","ker",345.7,"southern"
"2240",1986,"Aug","nzd",345.32,"southern"
"2241",1986,"Sep","alt",NA,"northern"
"2242",1986,"Sep","mlo",344.36,"northern"
"2243",1986,"Sep","kum",343.69,"northern"
"2244",1986,"Sep","chr",346.54,"northern"
"2245",1986,"Sep","sam",346.46,"southern"
"2246",1986,"Sep","ker",345.76,"southern"
"2247",1986,"Sep","nzd",345.82,"southern"
"2248",1986,"Oct","alt",NA,"northern"
"2249",1986,"Oct","mlo",344.06,"northern"
"2250",1986,"Oct","kum",344.69,"northern"
"2251",1986,"Oct","chr",346.21,"northern"
"2252",1986,"Oct","sam",347.07,"southern"
"2253",1986,"Oct","ker",346.06,"southern"
"2254",1986,"Oct","nzd",344.12,"southern"
"2255",1986,"Nov","alt",NA,"northern"
"2256",1986,"Nov","mlo",345.42,"northern"
"2257",1986,"Nov","kum",346.54,"northern"
"2258",1986,"Nov","chr",346.32,"northern"
"2259",1986,"Nov","sam",346.94,"southern"
"2260",1986,"Nov","ker",346.32,"southern"
"2261",1986,"Nov","nzd",345.37,"southern"
"2262",1986,"Dec","alt",NA,"northern"
"2263",1986,"Dec","mlo",346.53,"northern"
"2264",1986,"Dec","kum",347.72,"northern"
"2265",1986,"Dec","chr",346.6,"northern"
"2266",1986,"Dec","sam",346.78,"southern"
"2267",1986,"Dec","ker",346.77,"southern"
"2268",1986,"Dec","nzd",345.52,"southern"
"2269",1987,"Jan","alt",NA,"northern"
"2270",1987,"Jan","mlo",347.53,"northern"
"2271",1987,"Jan","kum",349.07,"northern"
"2272",1987,"Jan","chr",347.43,"northern"
"2273",1987,"Jan","sam",346.96,"southern"
"2274",1987,"Jan","ker",346.31,"southern"
"2275",1987,"Jan","nzd",345.41,"southern"
"2276",1987,"Feb","alt",NA,"northern"
"2277",1987,"Feb","mlo",348.53,"northern"
"2278",1987,"Feb","kum",349.2,"northern"
"2279",1987,"Feb","chr",347.99,"northern"
"2280",1987,"Feb","sam",347.54,"southern"
"2281",1987,"Feb","ker",347.12,"southern"
"2282",1987,"Feb","nzd",346.22,"southern"
"2283",1987,"Mar","alt",NA,"northern"
"2284",1987,"Mar","mlo",349.47,"northern"
"2285",1987,"Mar","kum",350.68,"northern"
"2286",1987,"Mar","chr",348.93,"northern"
"2287",1987,"Mar","sam",348.56,"southern"
"2288",1987,"Mar","ker",346.96,"southern"
"2289",1987,"Mar","nzd",345.51,"southern"
"2290",1987,"Apr","alt",NA,"northern"
"2291",1987,"Apr","mlo",350.96,"northern"
"2292",1987,"Apr","kum",351.57,"northern"
"2293",1987,"Apr","chr",349.4,"northern"
"2294",1987,"Apr","sam",347,"southern"
"2295",1987,"Apr","ker",346.48,"southern"
"2296",1987,"Apr","nzd",346.03,"southern"
"2297",1987,"May","alt",NA,"northern"
"2298",1987,"May","mlo",351.63,"northern"
"2299",1987,"May","kum",352.19,"northern"
"2300",1987,"May","chr",350.2,"northern"
"2301",1987,"May","sam",347.23,"southern"
"2302",1987,"May","ker",347.01,"southern"
"2303",1987,"May","nzd",346.64,"southern"
"2304",1987,"Jun","alt",NA,"northern"
"2305",1987,"Jun","mlo",351.49,"northern"
"2306",1987,"Jun","kum",352.08,"northern"
"2307",1987,"Jun","chr",349.21,"northern"
"2308",1987,"Jun","sam",347.25,"southern"
"2309",1987,"Jun","ker",347.09,"southern"
"2310",1987,"Jun","nzd",346.55,"southern"
"2311",1987,"Jul","alt",NA,"northern"
"2312",1987,"Jul","mlo",349.93,"northern"
"2313",1987,"Jul","kum",348.78,"northern"
"2314",1987,"Jul","chr",349.39,"northern"
"2315",1987,"Jul","sam",347.52,"southern"
"2316",1987,"Jul","ker",347.41,"southern"
"2317",1987,"Jul","nzd",347.04,"southern"
"2318",1987,"Aug","alt",NA,"northern"
"2319",1987,"Aug","mlo",347.25,"northern"
"2320",1987,"Aug","kum",346.38,"northern"
"2321",1987,"Aug","chr",349.16,"northern"
"2322",1987,"Aug","sam",347.97,"southern"
"2323",1987,"Aug","ker",347.23,"southern"
